,Preço de abertura,Máximo do dia,Mínimo do dia,Preço de fechamento,Preço de fechamento ajustado,Volume negociado,Data,Ativo,Descrição,Código,Moeda
1063,3456.0,3456.0,3266.0,3333.0,3333.0,44561.0,2023-08-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1064,3342.0,3368.0,3278.0,3319.0,3319.0,22758.0,2023-08-09 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1065,3299.0,3316.0,3237.0,3282.0,3282.0,22965.0,2023-08-10 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1066,3264.0,3311.0,3245.0,3297.0,3297.0,13733.0,2023-08-11 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1067,3305.0,3343.0,3293.0,3321.0,3321.0,6923.0,2023-08-14 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1068,3308.0,3376.0,3305.0,3340.0,3340.0,5144.0,2023-08-15 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1069,3336.0,3381.0,3324.0,3372.0,3372.0,7301.0,2023-08-16 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1070,3382.0,3440.0,3382.0,3413.0,3413.0,3819.0,2023-08-17 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1071,3410.0,3410.0,3354.0,3366.0,3366.0,3650.0,2023-08-18 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1072,3355.0,3409.0,3338.0,3355.0,3355.0,2056.0,2023-08-21 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1073,3368.0,3375.0,3311.0,3329.0,3329.0,3368.0,2023-08-22 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1074,3328.0,3347.0,3301.0,3323.0,3323.0,2122.0,2023-08-23 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1075,3328.0,3399.0,3298.0,3363.0,3363.0,4359.0,2023-08-24 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1076,3439.0,3440.0,3437.0,3430.0,3430.0,47.0,2023-08-25 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1077,3465.0,3465.0,3444.0,3442.0,3442.0,6.0,2023-08-28 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1078,3525.0,3549.0,3525.0,3555.0,3555.0,5.0,2023-08-29 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1079,3576.0,3576.0,3576.0,3606.0,3606.0,2.0,2023-08-30 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1080,3633.0,3633.0,3633.0,3602.0,3602.0,1.0,2023-08-31 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1081,3626.0,3626.0,3575.0,3574.0,3574.0,0.0,2023-09-01 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1082,3638.0,3638.0,3595.0,3560.0,3560.0,83.0,2023-09-05 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1083,3577.0,3577.0,3577.0,3577.0,3577.0,1.0,2023-09-06 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1084,3565.0,3591.0,3565.0,3573.0,3573.0,6.0,2023-09-07 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1085,3624.0,3625.0,3610.0,3609.0,3609.0,19.0,2023-09-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1086,3618.0,3618.0,3618.0,3611.0,3611.0,5.0,2023-09-11 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1087,3650.0,3808.0,3650.0,3772.0,3772.0,22.0,2023-09-12 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1088,3853.0,3874.0,3853.0,3849.0,3849.0,3.0,2023-09-13 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1089,3853.0,3853.0,3853.0,3853.0,3853.0,17479.0,2023-09-14 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1090,3738.0,3763.0,3725.0,3757.0,3757.0,14101.0,2023-09-15 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1091,3747.0,3754.0,3613.0,3621.0,3621.0,29765.0,2023-09-18 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1092,3640.0,3688.0,3633.0,3642.0,3642.0,22497.0,2023-09-19 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1093,3614.0,3625.0,3555.0,3570.0,3570.0,25702.0,2023-09-20 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1094,3576.0,3609.0,3553.0,3595.0,3595.0,21421.0,2023-09-21 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1095,3595.0,3643.0,3565.0,3582.0,3582.0,20986.0,2023-09-22 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1096,3583.0,3583.0,3491.0,3496.0,3496.0,23820.0,2023-09-25 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1097,3500.0,3539.0,3488.0,3500.0,3500.0,19988.0,2023-09-26 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1098,3489.0,3489.0,3398.0,3416.0,3416.0,32686.0,2023-09-27 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1099,3431.0,3471.0,3425.0,3459.0,3459.0,23340.0,2023-09-28 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1100,3457.0,3484.0,3402.0,3418.0,3418.0,25999.0,2023-09-29 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1101,3432.0,3525.0,3432.0,3502.0,3502.0,27425.0,2023-10-02 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1102,3487.0,3508.0,3414.0,3428.0,3428.0,22599.0,2023-10-03 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1103,3414.0,3453.0,3410.0,3431.0,3431.0,15882.0,2023-10-04 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1104,3438.0,3445.0,3375.0,3400.0,3400.0,22992.0,2023-10-05 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1105,3392.0,3469.0,3373.0,3453.0,3453.0,22147.0,2023-10-06 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1106,3460.0,3465.0,3406.0,3435.0,3435.0,14886.0,2023-10-09 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1107,3444.0,3479.0,3432.0,3474.0,3474.0,15117.0,2023-10-10 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1108,3485.0,3490.0,3426.0,3432.0,3432.0,14216.0,2023-10-11 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1109,3480.0,3503.0,3460.0,3490.0,3490.0,19367.0,2023-10-12 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1110,3488.0,3514.0,3455.0,3499.0,3499.0,17559.0,2023-10-13 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1111,3513.0,3613.0,3506.0,3591.0,3591.0,30432.0,2023-10-16 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1112,3584.0,3642.0,3570.0,3635.0,3635.0,20606.0,2023-10-17 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1113,3627.0,3672.0,3615.0,3639.0,3639.0,23508.0,2023-10-18 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1114,3660.0,3700.0,3630.0,3648.0,3648.0,21540.0,2023-10-19 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1115,3616.0,3710.0,3603.0,3694.0,3694.0,20399.0,2023-10-20 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1116,3726.0,3786.0,3715.0,3759.0,3759.0,20738.0,2023-10-23 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1117,3774.0,3778.0,3701.0,3729.0,3729.0,23275.0,2023-10-24 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1118,3722.0,3781.0,3716.0,3735.0,3735.0,19776.0,2023-10-25 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1119,3739.0,3837.0,3732.0,3810.0,3810.0,22206.0,2023-10-26 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1120,3812.0,3871.0,3808.0,3852.0,3852.0,22900.0,2023-10-27 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1121,3860.0,3880.0,3810.0,3826.0,3826.0,16837.0,2023-10-30 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1122,3839.0,3874.0,3795.0,3817.0,3817.0,22845.0,2023-10-31 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1123,3806.0,3825.0,3781.0,3794.0,3794.0,16708.0,2023-11-01 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1124,3810.0,3867.0,3809.0,3865.0,3865.0,19046.0,2023-11-02 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1125,3859.0,3906.0,3823.0,3898.0,3898.0,25573.0,2023-11-03 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1126,3900.0,3954.0,3865.0,3914.0,3914.0,45901.0,2023-11-06 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1127,3935.0,3969.0,3866.0,3883.0,3883.0,34321.0,2023-11-07 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1128,3885.0,3933.0,3844.0,3916.0,3916.0,35999.0,2023-11-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1129,3935.0,3974.0,3924.0,3949.0,3949.0,19754.0,2023-11-09 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1130,3942.0,4012.0,3942.0,3991.0,3991.0,18417.0,2023-11-10 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1131,3998.0,4060.0,3990.0,4051.0,4051.0,12766.0,2023-11-13 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1132,4067.0,4110.0,3914.0,3946.0,3946.0,21864.0,2023-11-14 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1133,3925.0,3969.0,3886.0,3939.0,3939.0,10180.0,2023-11-15 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1134,3974.0,4040.0,3974.0,4004.0,4004.0,7246.0,2023-11-16 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1135,4003.0,4091.0,4002.0,4083.0,4083.0,8589.0,2023-11-17 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1136,4069.0,4099.0,4021.0,4034.0,4034.0,10602.0,2023-11-20 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1137,4050.0,4267.0,4046.0,4227.0,4227.0,9761.0,2023-11-21 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1138,4253.0,4260.0,4160.0,4173.0,4173.0,713.0,2023-11-22 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1139,4253.0,4260.0,4160.0,4173.0,4173.0,0.0,2023-11-23 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1140,4251.0,4251.0,4235.0,4219.0,4219.0,33.0,2023-11-24 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1141,4220.0,4267.0,4220.0,4260.0,4260.0,321.0,2023-11-27 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1142,4291.0,4381.0,4263.0,4370.0,4370.0,86.0,2023-11-28 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1143,4375.0,4419.0,4375.0,4438.0,4438.0,12.0,2023-11-29 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1144,4428.0,4463.0,4428.0,4475.0,4475.0,15.0,2023-11-30 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1145,4428.0,4428.0,4399.0,4398.0,4398.0,14.0,2023-12-01 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1146,4253.0,4253.0,4253.0,4271.0,4271.0,15.0,2023-12-04 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1147,4240.0,4240.0,4240.0,4206.0,4206.0,7.0,2023-12-05 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1148,4206.0,4230.0,4206.0,4241.0,4241.0,39.0,2023-12-06 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1149,4366.0,4366.0,4366.0,4340.0,4340.0,1.0,2023-12-07 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1150,4381.0,4381.0,4381.0,4381.0,4381.0,0.0,2023-12-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1151,4419.0,4419.0,4388.0,4351.0,4351.0,5.0,2023-12-11 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1152,4478.0,4478.0,4456.0,4375.0,4375.0,6.0,2023-12-12 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1153,4395.0,4395.0,4395.0,4395.0,4395.0,15859.0,2023-12-13 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1154,4270.0,4317.0,4237.0,4267.0,4267.0,25216.0,2023-12-14 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1155,4273.0,4282.0,4231.0,4244.0,4244.0,19048.0,2023-12-15 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1156,4255.0,4307.0,4241.0,4271.0,4271.0,18493.0,2023-12-18 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1157,4285.0,4307.0,4254.0,4289.0,4289.0,16193.0,2023-12-19 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1158,4288.0,4334.0,4271.0,4309.0,4309.0,16998.0,2023-12-20 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1159,4300.0,4320.0,4267.0,4288.0,4288.0,20606.0,2023-12-21 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1160,4277.0,4325.0,4275.0,4311.0,4311.0,0.0,2023-12-22 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1161,4320.0,4343.0,4276.0,4283.0,4283.0,9121.0,2023-12-26 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1162,4296.0,4315.0,4277.0,4280.0,4280.0,12495.0,2023-12-27 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1163,4288.0,4302.0,4235.0,4256.0,4256.0,16113.0,2023-12-28 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1164,4256.0,4256.0,4193.0,4196.0,4196.0,18596.0,2023-12-29 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1165,4209.0,4287.0,4200.0,4275.0,4275.0,24130.0,2024-01-02 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1166,4265.0,4273.0,4204.0,4238.0,4238.0,25190.0,2024-01-03 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1167,4233.0,4267.0,4232.0,4260.0,4260.0,15720.0,2024-01-04 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1168,4260.0,4274.0,4194.0,4204.0,4204.0,19627.0,2024-01-05 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1169,4194.0,4194.0,4034.0,4094.0,4094.0,53188.0,2024-01-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1170,4110.0,4202.0,4092.0,4162.0,4162.0,28725.0,2024-01-09 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1171,4171.0,4235.0,4156.0,4206.0,4206.0,22852.0,2024-01-10 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1172,4210.0,4280.0,4199.0,4274.0,4274.0,24520.0,2024-01-11 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1173,4290.0,4358.0,4285.0,4323.0,4323.0,30064.0,2024-01-12 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1174,4355.0,4448.0,4321.0,4429.0,4429.0,35655.0,2024-01-16 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1175,4420.0,4478.0,4406.0,4448.0,4448.0,27594.0,2024-01-17 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1176,4428.0,4497.0,4415.0,4458.0,4458.0,29379.0,2024-01-18 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1177,4499.0,4607.0,4479.0,4583.0,4583.0,39687.0,2024-01-19 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1178,4589.0,4607.0,4529.0,4565.0,4565.0,27707.0,2024-01-22 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1179,4570.0,4835.0,4570.0,4634.0,4634.0,50898.0,2024-01-23 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1180,4679.0,4808.0,4658.0,4785.0,4785.0,36933.0,2024-01-24 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1181,4815.0,4840.0,4610.0,4625.0,4625.0,44374.0,2024-01-25 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1182,4650.0,4696.0,4614.0,4672.0,4672.0,25005.0,2024-01-26 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1183,4679.0,4755.0,4632.0,4732.0,4732.0,29981.0,2024-01-29 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1184,4743.0,4843.0,4712.0,4805.0,4805.0,33961.0,2024-01-30 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1185,4795.0,4869.0,4770.0,4822.0,4822.0,25256.0,2024-01-31 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1186,4832.0,4981.0,4828.0,4956.0,4956.0,36184.0,2024-02-01 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1187,4990.0,5032.0,4939.0,5009.0,5009.0,37945.0,2024-02-02 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1188,5035.0,5249.0,5010.0,5189.0,5189.0,37591.0,2024-02-05 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1189,5244.0,5288.0,5133.0,5220.0,5220.0,36089.0,2024-02-06 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1190,5219.0,5429.0,5194.0,5410.0,5410.0,42231.0,2024-02-07 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1191,5488.0,5874.0,5451.0,5805.0,5805.0,37991.0,2024-02-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1192,5900.0,6030.0,5528.0,5888.0,5888.0,35319.0,2024-02-09 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1193,5868.0,5958.0,5773.0,5860.0,5860.0,16137.0,2024-02-12 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1194,5828.0,6029.0,5815.0,6001.0,6001.0,12137.0,2024-02-13 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1195,6008.0,6039.0,5812.0,5949.0,5949.0,9014.0,2024-02-14 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1196,5956.0,6030.0,5888.0,5961.0,5961.0,6096.0,2024-02-15 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1197,5947.0,5964.0,5689.0,5706.0,5706.0,10725.0,2024-02-16 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1198,5750.0,6069.0,5750.0,5999.0,5999.0,6822.0,2024-02-20 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1199,6050.0,6311.0,6022.0,6198.0,6198.0,2545.0,2024-02-21 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1200,6336.0,6340.0,5961.0,6169.0,6169.0,843.0,2024-02-22 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1201,6033.0,6750.0,6033.0,6562.0,6562.0,83.0,2024-02-23 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1202,6765.0,6929.0,6650.0,6884.0,6884.0,42.0,2024-02-26 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1203,6780.0,6893.0,6743.0,6755.0,6755.0,8.0,2024-02-27 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1204,6590.0,6590.0,6362.0,6380.0,6380.0,7.0,2024-02-28 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1205,6413.0,6466.0,6413.0,6510.0,6510.0,319.0,2024-02-29 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1206,6769.0,6769.0,6769.0,6826.0,6826.0,5.0,2024-03-01 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1207,7057.0,7057.0,7057.0,7057.0,7057.0,0.0,2024-03-04 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1208,7000.0,7000.0,7000.0,6970.0,6970.0,1.0,2024-03-05 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1209,7170.0,7170.0,7170.0,7170.0,7170.0,3.0,2024-03-06 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1210,7000.0,7000.0,7000.0,7054.0,7054.0,1.0,2024-03-07 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1211,6928.0,6928.0,6928.0,6997.0,6997.0,1.0,2024-03-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1212,7329.0,7329.0,7329.0,7329.0,7329.0,0.0,2024-03-11 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1213,7890.0,7974.0,7890.0,8048.0,8048.0,8.0,2024-03-12 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1214,8034.0,8034.0,8034.0,8034.0,8034.0,20260.0,2024-03-13 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1215,7185.0,7715.0,7063.0,7405.0,7405.0,29410.0,2024-03-14 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1216,7435.0,8186.0,7357.0,8018.0,8018.0,25580.0,2024-03-15 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1217,8179.0,8493.0,7824.0,8172.0,8172.0,32655.0,2024-03-18 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1218,8188.0,8412.0,7963.0,8027.0,8027.0,19138.0,2024-03-19 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1219,7920.0,8429.0,7716.0,8324.0,8324.0,23723.0,2024-03-20 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1220,8395.0,8653.0,8149.0,8559.0,8559.0,21272.0,2024-03-21 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1221,8573.0,8960.0,8465.0,8939.0,8939.0,16403.0,2024-03-22 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1222,8921.0,9684.0,8889.0,9649.0,9649.0,19698.0,2024-03-25 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1223,9847.0,10080.0,9574.0,9622.0,9622.0,26263.0,2024-03-26 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1224,9509.0,9917.0,9267.0,9843.0,9843.0,23291.0,2024-03-27 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1225,9906.0,10014.0,9671.0,9766.0,9766.0,17953.0,2024-03-28 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1226,9720.0,10318.0,9632.0,10120.0,10120.0,11594.0,2024-04-01 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1227,10186.0,10324.0,9808.0,9949.0,9949.0,19824.0,2024-04-02 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1228,9858.0,10044.0,9406.0,9524.0,9524.0,23087.0,2024-04-03 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1229,9389.0,9644.0,9150.0,9462.0,9462.0,14914.0,2024-04-04 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1230,9668.0,9990.0,9480.0,9795.0,9795.0,16993.0,2024-04-05 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1231,9953.0,10443.0,9669.0,9895.0,9895.0,22946.0,2024-04-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1232,9717.0,10321.0,9653.0,10204.0,10204.0,15144.0,2024-04-09 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1233,10300.0,10629.0,10148.0,10411.0,10411.0,10866.0,2024-04-10 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1234,10445.0,10771.0,10319.0,10373.0,10373.0,12639.0,2024-04-11 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1235,10400.0,11039.0,10357.0,10987.0,10987.0,6464.0,2024-04-12 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1236,10884.0,11206.0,10830.0,11001.0,11001.0,5550.0,2024-04-15 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1237,11063.0,11085.0,9988.0,10243.0,10243.0,4386.0,2024-04-16 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1238,10173.0,10630.0,10100.0,10340.0,10340.0,5414.0,2024-04-17 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1239,10620.0,11388.0,10530.0,11311.0,11311.0,5542.0,2024-04-18 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1240,11504.0,12261.0,11132.0,11878.0,11878.0,2808.0,2024-04-19 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1241,11967.0,12136.0,10929.0,11166.0,11166.0,1652.0,2024-04-22 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1242,10803.0,10835.0,10221.0,10584.0,10584.0,3530.0,2024-04-23 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1243,10835.0,11600.0,10835.0,11043.0,11043.0,19.0,2024-04-24 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1244,11530.0,11530.0,10800.0,10988.0,10988.0,6.0,2024-04-25 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1245,10973.0,10975.0,10973.0,10729.0,10729.0,8.0,2024-04-26 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1246,10327.0,10327.0,9958.0,9983.0,9983.0,30.0,2024-04-29 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1247,9610.0,10115.0,8651.0,10133.0,10133.0,18.0,2024-04-30 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1248,9206.0,9206.0,8930.0,9183.0,9183.0,15.0,2024-05-01 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1249,8750.0,8750.0,8240.0,8483.0,8483.0,22.0,2024-05-02 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1250,8550.0,8550.0,8513.0,8505.0,8505.0,10.0,2024-05-03 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1251,8570.0,8570.0,8570.0,8571.0,8571.0,4.0,2024-05-06 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1252,9593.0,9593.0,9593.0,9593.0,9593.0,0.0,2024-05-07 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1253,9617.0,9617.0,9617.0,9617.0,9617.0,0.0,2024-05-08 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1254,9678.0,9678.0,9678.0,9678.0,9678.0,0.0,2024-05-09 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1255,9874.0,9874.0,9874.0,9874.0,9874.0,0.0,2024-05-10 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1256,8149.0,8149.0,8149.0,8149.0,8149.0,0.0,2024-05-13 00:00:00,Cacau,Futuros do Cacau,CC=F,USD
1257,192.45,192.45,192.45,193.05,193.05,7.0,2023-05-15 00:00:00,Café,Futuros do Café,KC=F,USD
1258,196.0,196.55,196.0,190.35,190.35,5.0,2023-05-16 00:00:00,Café,Futuros do Café,KC=F,USD
1259,189.5,189.5,189.5,189.85,189.85,3.0,2023-05-17 00:00:00,Café,Futuros do Café,KC=F,USD
1260,190.45,190.45,190.45,190.45,190.45,12733.0,2023-05-18 00:00:00,Café,Futuros do Café,KC=F,USD
1261,186.2,194.4,186.2,192.0,192.0,23734.0,2023-05-19 00:00:00,Café,Futuros do Café,KC=F,USD
1262,191.0,193.75,186.55,189.2,189.2,22894.0,2023-05-22 00:00:00,Café,Futuros do Café,KC=F,USD
1263,189.25,190.3,185.7,187.45,187.45,16809.0,2023-05-23 00:00:00,Café,Futuros do Café,KC=F,USD
1264,188.05,189.4,186.6,188.0,188.0,13608.0,2023-05-24 00:00:00,Café,Futuros do Café,KC=F,USD
1265,188.2,188.4,181.65,182.7,182.7,24475.0,2023-05-25 00:00:00,Café,Futuros do Café,KC=F,USD
